Category,Food Name,Alternative Name,Chinese Terms,English Terms
調味料及香辛料類,"山葵粉"," Wasabi powder",調味料及香辛料類 调味料及香辛料类 山葵粉,wasabi powder
調味料及香辛料類,"五香粉"," Five-spice powder",調味料及香辛料類 调味料及香辛料类 五香粉,five spice powder allspice
調味料及香辛料類,"甘草粉"," Licorice powder",調味料及香辛料類 调味料及香辛料类 甘草粉,licorice powder
調味料及香辛料類,"肉桂粉"," Cassia powder",調味料及香辛料類 调味料及香辛料类 肉桂粉,cassia powder ground cinnamon
調味料及香辛料類,"西洋芹菜片"," Cliantro leaves",調味料及香辛料類 调味料及香辛料类 西洋芹菜片,cliantro leaves celery slices
調味料及香辛料類,"花椒粉"," Sichuan pepper powder",調味料及香辛料類 调味料及香辛料类 花椒粉,sichuan pepper powder
調味料及香辛料類,"洋香菜片"," Parsley leaves",調味料及香辛料類 调味料及香辛料类 洋香菜片,parsley leaves chips
調味料及香辛料類,"洋蔥粉"," Onion powder",調味料及香辛料類 调味料及香辛料类 洋蔥粉 洋葱粉,onion powder
調味料及香辛料類,"白胡椒粉"," White pepper powder",調味料及香辛料類 调味料及香辛料类 白胡椒粉,white pepper powder
調味料及香辛料類,"紅胡椒粒"," Red peppercorns",調味料及香辛料類 调味料及香辛料类 紅胡椒粒 红胡椒粒,red peppercorns
調味料及香辛料類,"黑胡椒粉"," Black pepper powder",調味料及香辛料類 调味料及香辛料类 黑胡椒粉,black pepper powder
調味料及香辛料類,"綠胡椒粒"," Green peppercorns",調味料及香辛料類 调味料及香辛料类 綠胡椒粒 绿胡椒粒,green peppercorns
調味料及香辛料類,"迷迭香粉"," Rosemary powder",調味料及香辛料類 调味料及香辛料类 迷迭香粉,rosemary powder
調味料及香辛料類,"荳蔻粉"," Nutmeg powder",調味料及香辛料類 调味料及香辛料类 豆蔻粉,nutmeg powder cardamom
調味料及香辛料類,"蒜粉"," Garlic powder",調味料及香辛料類 调味料及香辛料类 蒜粉,garlic powder
調味料及香辛料類,"辣椒粉"," Shili powder; Cayenne; paprika",調味料及香辛料類 调味料及香辛料类 辣椒粉,shili powder cayenne paprika chili
調味料及香辛料類,"薑黃粉"," Turmeric powder",調味料及香辛料類 调味料及香辛料类 姜黃粉 姜黄粉,turmeric powder
調味料及香辛料類,"薑粉"," Ginger powder",調味料及香辛料類 调味料及香辛料类 姜粉,ginger powder
調味料及香辛料類,"羅勒片"," Basil leaves",調味料及香辛料類 调味料及香辛料类 羅勒片 罗勒片,basil leaves slices
調味料及香辛料類,"花椒粒"," Sichuan peppercorns",調味料及香辛料類 调味料及香辛料类 花椒粒,sichuan peppercorns
調味料及香辛料類,"七味唐辛子"," Shichimi togarashi",調味料及香辛料類 调味料及香辛料类 七味唐辛子,shichimi togarashi seven-flavored spicy pepper
調味料及香辛料類,"沙茶粉"," Shacha powder",調味料及香辛料類 调味料及香辛料类 沙茶粉,shacha powder
調味料及香辛料類,"豆酥"," Bean crisps",調味料及香辛料類 调味料及香辛料类 豆酥,bean crisps pastry
調味料及香辛料類,"咖哩粉"," Curry powder",調味料及香辛料類 调味料及香辛料类 咖哩粉,curry powder
調味料及香辛料類,"咖哩塊"," Curry",調味料及香辛料類 调味料及香辛料类 咖哩塊 咖哩块,curry cubes
調味料及香辛料類,"油蔥酥"," Fried shallots",調味料及香辛料類 调味料及香辛料类 油蔥酥 油葱酥,fried shallots scallions
調味料及香辛料類,"梅子粉"," Plum powder",調味料及香辛料類 调味料及香辛料类 梅子粉,plum powder
調味料及香辛料類,"椰子粉"," Coconut powder",調味料及香辛料類 调味料及香辛料类 椰子粉,coconut powder flour
調味料及香辛料類,"蒜頭酥"," Garlic Crisp",調味料及香辛料類 调味料及香辛料类 蒜頭酥 蒜头酥,garlic crisp
調味料及香辛料類,"糖粉"," Sugar powder",調味料及香辛料類 调味料及香辛料类 糖粉,sugar powder powdered
調味料及香辛料類,"椰漿"," Coconut milk",調味料及香辛料類 调味料及香辛料类 椰漿 椰浆,coconut milk
調味料及香辛料類,"黃耆水"," Astragalus water",調味料及香辛料類 调味料及香辛料类 黃耆水 黄耆水,astragalus water
調味料及香辛料類,"黃耆片"," Astragalus slices",調味料及香辛料類 调味料及香辛料类 黃耆片 黄耆片,astragalus slices
調味料及香辛料類,"陳皮"," Cited tangerine peel",調味料及香辛料類 调味料及香辛料类 陳皮 陈皮,cited tangerine peel
調味料及香辛料類,"山楂"," Hawthorn",調味料及香辛料類 调味料及香辛料类 山楂,hawthorn
調味料及香辛料類,"岩鹽"," Salt",調味料及香辛料類 调味料及香辛料类 岩鹽 岩盐,salt rock
調味料及香辛料類,"低鈉鹽"," Salt: low sodium",調味料及香辛料類 调味料及香辛料类 低鈉鹽 低钠盐,salt low sodium
調味料及香辛料類,"味精"," Monosodium glutamate",調味料及香辛料類 调味料及香辛料类 味精,monosodium glutamate msg
調味料及香辛料類,"高鮮味精"," High umami MSG",調味料及香辛料類 调味料及香辛料类 高鮮味精 高鲜味精,high umami msg
調味料及香辛料類,"鮮雞精"," Granulated chicken stock",調味料及香辛料類 调味料及香辛料类 鮮雞精 鲜鸡精,granulated chicken stock fresh essence
調味料及香辛料類,"鰹魚粉"," Bonito powder",調味料及香辛料類 调味料及香辛料类 鰹魚粉 鲣鱼粉,bonito powder
調味料及香辛料類,"高湯塊(排骨)"," Stock cube (pork ribs)",調味料及香辛料類 调味料及香辛料类 高湯塊 排骨 高汤块,stock cube pork ribs (spare ribs)
調味料及香辛料類,"高湯塊(雞肉)"," Stock cube (chicken)",調味料及香辛料類 调味料及香辛料类 高湯塊 雞肉 高汤块 鸡肉,stock cube chicken (chicken)
調味料及香辛料類,"高湯(豬大骨)"," Stock (pork bones)",調味料及香辛料類 调味料及香辛料类 高湯 豬大骨 高汤 猪大骨,stock pork bones broth (pork bones)
調味料及香辛料類,"低脂高湯"," Low-fat stock",調味料及香辛料類 调味料及香辛料类 低脂高湯 低脂高汤,low fat stock low-fat broth
調味料及香辛料類,"素食高湯"," Vegetarian stock",調味料及香辛料類 调味料及香辛料类 素食高湯 素食高汤,vegetarian stock
調味料及香辛料類,"米醋"," Rice vinegar",調味料及香辛料類 调味料及香辛料类 米醋,rice vinegar
調味料及香辛料類,"糯米醋"," Rice vinegar",調味料及香辛料類 调味料及香辛料类 糯米醋,rice vinegar glutinous
調味料及香辛料類,"高梁醋"," Sorghum vinegar",調味料及香辛料類 调味料及香辛料类 高梁醋,sorghum vinegar
調味料及香辛料類,"薏仁醋"," Pearl Barley Vinegar",調味料及香辛料類 调味料及香辛料类 薏仁醋,pearl barley vinegar
調味料及香辛料類,"紅醋","紅酢 Red vinegar",調味料及香辛料類 调味料及香辛料类 紅醋 紅酢 红醋 红酢,red vinegar
調味料及香辛料類,"香醋"," Vinegar",調味料及香辛料類 调味料及香辛料类 香醋,vinegar balsamic
調味料及香辛料類,"烏醋"," Black vinegar",調味料及香辛料類 调味料及香辛料类 烏醋 乌醋,black vinegar
調味料及香辛料類,"素食烏醋"," Vinegar",調味料及香辛料類 调味料及香辛料类 素食烏醋 素食乌醋,vinegar vegetarian black
調味料及香辛料類,"壽司醋"," Vinegar",調味料及香辛料類 调味料及香辛料类 壽司醋 寿司醋,vinegar sushi
調味料及香辛料類,"醬油"," Soy sauce",調味料及香辛料類 调味料及香辛料类 醬油 酱油,soy sauce
調味料及香辛料類,"薏仁醬油"," Soy sauce",調味料及香辛料類 调味料及香辛料类 薏仁醬油 薏仁酱油,soy sauce barley
調味料及香辛料類,"黑豆醬油","黑豆蔭油,蔭油 Soy sauce",調味料及香辛料類 调味料及香辛料类 黑豆醬油 黑豆蔭油 黑豆酱油 黑豆荫油,soy sauce black bean
調味料及香辛料類,"淡色醬油"," Soy sauce",調味料及香辛料類 调味料及香辛料类 淡色醬油 淡色酱油,soy sauce light
調味料及香辛料類,"薄鹽醬油(低鈉)","低鹽醬油 Soy sauce",調味料及香辛料類 调味料及香辛料类 薄鹽醬油 低鈉 低鹽醬油 薄盐酱油 低钠 低盐酱油,soy sauce lightly salted (low sodium)
調味料及香辛料類,"薄鹽醬油(低鈉高鉀)"," Soy sauce",調味料及香辛料類 调味料及香辛料类 薄鹽醬油 低鈉高鉀 薄盐酱油 低钠高钾,soy sauce lightly salted (low sodium, high potassium)
調味料及香辛料類,"醬油膏"," Soy sauce paste",調味料及香辛料類 调味料及香辛料类 醬油膏 酱油膏,soy sauce paste
調味料及香辛料類,"黑豆油膏","蔭油膏 Black bean oil paste",調味料及香辛料類 调味料及香辛料类 黑豆油膏 蔭油膏 荫油膏,black bean oil paste ointment
調味料及香辛料類,"薄鹽黑豆醬油膏"," Lightly salted black bean soy sauce paste",調味料及香辛料類 调味料及香辛料类 薄鹽黑豆醬油膏 薄盐黑豆酱油膏,lightly salted black bean soy sauce paste
調味料及香辛料類,"味醂","米醂,米霖 Mirin",調味料及香辛料類 调味料及香辛料类 味醂 米醂 米霖,mirin
調味料及香辛料類,"鮮味露"," Umami sauce",調味料及香辛料類 调味料及香辛料类 鮮味露 鲜味露,umami sauce
調味料及香辛料類,"蠔油"," Oyster sauce",調味料及香辛料類 调味料及香辛料类 蠔油 蚝油,oyster sauce
調味料及香辛料類,"魚露"," Fish sauce",調味料及香辛料類 调味料及香辛料类 魚露 鱼露,fish sauce
調味料及香辛料類,"紅辣椒油"," Red chili oil",調味料及香辛料類 调味料及香辛料类 紅辣椒油 红辣椒油,red chili oil pepper
調味料及香辛料類,"香油"," Sesame oil",調味料及香辛料類 调味料及香辛料类 香油,sesame oil
調味料及香辛料類,"蝦油"," Shrimp sauce",調味料及香辛料類 调味料及香辛料类 蝦油 虾油,shrimp sauce oil
調味料及香辛料類,"干貝醬","XO醬 Scallop sauce",調味料及香辛料類 调味料及香辛料类 干貝醬 乾貝醬 干貝醬 干贝酱 乾贝酱 干贝酱,scallop sauce
調味料及香辛料類,"牛肉醬"," Beef sauce",調味料及香辛料類 调味料及香辛料类 牛肉醬 牛肉酱,beef sauce
調味料及香辛料類,"肉燥"," Braised pork",調味料及香辛料類 调味料及香辛料类 肉燥,braised pork
調味料及香辛料類,"素肉燥"," Vegetarian braised pork",調味料及香辛料類 调味料及香辛料类 素肉燥,vegetarian braised pork
調味料及香辛料類,"義式乳酪醬"," Rico char siew sauce",調味料及香辛料類 调味料及香辛料类 義式乳酪醬 义式乳酪酱,rico char siew sauce italian cheese
調味料及香辛料類,"炸醬"," Fried sauce",調味料及香辛料類 调味料及香辛料类 炸醬 炸酱,fried sauce
調味料及香辛料類,"素食炸醬"," Vegetarian fried sauce",調味料及香辛料類 调味料及香辛料类 素食炸醬 素食炸酱,vegetarian fried sauce
調味料及香辛料類,"海苔醬"," Nori sauce",調味料及香辛料類 调味料及香辛料类 海苔醬 海苔酱,nori sauce seaweed
調味料及香辛料類,"麻醬","芝麻醬 Sesame sauce",調味料及香辛料類 调味料及香辛料类 麻醬 芝麻醬 麻酱 芝麻酱,sesame sauce
調味料及香辛料類,"速食乾麵麻醬包"," Instant-noodle sesame sauce pack",調味料及香辛料類 调味料及香辛料类 速食乾面麻醬包 速食干面麻醬包 速食乾面麻酱包速食干面麻酱包,instant noodle sesame sauce pack dry paste bag
調味料及香辛料類,"白醬"," White sauce",調味料及香辛料類 调味料及香辛料类 白醬 白酱,white sauce
調味料及香辛料類,"青醬"," Green sauce",調味料及香辛料類 调味料及香辛料类 青醬 青酱,green sauce
調味料及香辛料類,"蕃茄義大利麵醬"," Tomato pasta sauce",調味料及香辛料類 调味料及香辛料类 蕃茄義大利面醬 蕃茄义大利面酱,tomato pasta sauce
調味料及香辛料類,"五味醬"," Five-spice sauce",調味料及香辛料類 调味料及香辛料类 五味醬 五味酱,five spice sauce flavor
調味料及香辛料類,"牛排醬"," Steak sauce",調味料及香辛料類 调味料及香辛料类 牛排醬 牛排酱,steak sauce
調味料及香辛料類,"羊肉爐醬"," Lamb stew sauce",調味料及香辛料類 调味料及香辛料类 羊肉爐醬 羊肉炉酱,lamb stew sauce
調味料及香辛料類,"沙茶醬"," Shacha sauce, barbecue sauce",調味料及香辛料類 调味料及香辛料类 沙茶醬 沙茶酱,shacha sauce barbecue
調味料及香辛料類,"素沙茶醬"," Shacha sauce, barbecue sauce",調味料及香辛料類 调味料及香辛料类 素沙茶醬 素沙茶酱,shacha sauce barbecue vegetarian
調味料及香辛料類,"黃芥茉醬"," Mustard sauce",調味料及香辛料類 调味料及香辛料类 黃芥茉醬 黄芥茉酱,mustard sauce yellow
調味料及香辛料類,"山葵醬","芥茉醬 Wasabi sauce",調味料及香辛料類 调味料及香辛料类 山葵醬 芥茉醬 山葵酱 芥茉酱,wasabi sauce
調味料及香辛料類,"金桔醬"," Kumquat sauce",調味料及香辛料類 调味料及香辛料类 金桔醬 金桔酱,kumquat sauce jam
調味料及香辛料類,"海鮮醬"," Seafood sauce",調味料及香辛料類 调味料及香辛料类 海鮮醬 海鲜酱,seafood sauce hoisin
調味料及香辛料類,"烤肉醬"," Barbecue sauce",調味料及香辛料類 调味料及香辛料类 烤肉醬 烤肉酱,barbecue sauce
調味料及香辛料類,"排骨醬"," Spare rib sauce",調味料及香辛料類 调味料及香辛料类 排骨醬 排骨酱,spare rib sauce
調味料及香辛料類,"甜辣醬"," Sweet chili sauce",調味料及香辛料類 调味料及香辛料类 甜辣醬 甜辣酱,sweet chili sauce
調味料及香辛料類,"甜麵醬"," Sweet noodle sauce",調味料及香辛料類 调味料及香辛料类 甜面醬 甜面酱,sweet noodle sauce
調味料及香辛料類,"朝鮮醬"," Korean sauce",調味料及香辛料類 调味料及香辛料类 朝鮮醬 朝鲜酱,korean sauce
調味料及香辛料類,"黑胡椒醬"," Black pepper sauce",調味料及香辛料類 调味料及香辛料类 黑胡椒醬 黑胡椒酱,black pepper sauce
調味料及香辛料類,"日式照燒醬"," Japanese teriyaki sauce",調味料及香辛料類 调味料及香辛料类 日式照燒醬 日式照烧酱,japanese teriyaki sauce
調味料及香辛料類,"蒜蓉醬"," Garlic sauce",調味料及香辛料類 调味料及香辛料类 蒜蓉醬 蒜蓉酱,garlic sauce
調味料及香辛料類,"辣蒜蓉醬"," Garlic hot sauce",調味料及香辛料類 调味料及香辛料类 辣蒜蓉醬 辣蒜蓉酱,garlic hot sauce spicy
調味料及香辛料類,"辣椒醬"," Hot sauce; Chili sauce; Pungent sauce; Chili paste",調味料及香辛料類 调味料及香辛料类 辣椒醬 辣椒酱,hot sauce chili pungent paste
調味料及香辛料類,"蔥醬"," Scallion sauce",調味料及香辛料類 调味料及香辛料类 蔥醬 葱酱,scallion sauce
調味料及香辛料類,"糖醋醬"," Sweet and sour sauce",調味料及香辛料類 调味料及香辛料类 糖醋醬 糖醋酱,sweet and sour sauce
調味料及香辛料類,"蕃茄醬"," Catchup; Ketchup",調味料及香辛料類 调味料及香辛料类 蕃茄醬 蕃茄酱,catchup ketchup tomato sauce
調味料及香辛料類,"薑蓉醬"," Ginger sauce",調味料及香辛料類 调味料及香辛料类 姜蓉醬 姜蓉酱,ginger sauce
調味料及香辛料類,"蘑菇醬"," Mushroom sauce",調味料及香辛料類 调味料及香辛料类 蘑菇醬 蘑菇酱,mushroom sauce
調味料及香辛料類,"米豆醬"," Rice bean sauce",調味料及香辛料類 调味料及香辛料类 米豆醬 米豆酱,rice bean sauce
調味料及香辛料類,"蒜味豆豉醬"," Garlic black bean sauce",調味料及香辛料類 调味料及香辛料类 蒜味豆豉醬 蒜味豆豉酱,garlic black bean sauce
調味料及香辛料類,"豆酥醬"," Bean crisp sauce",調味料及香辛料類 调味料及香辛料类 豆酥醬 豆酥酱,bean crisp sauce paste
調味料及香辛料類,"豆瓣醬"," Bean paste",調味料及香辛料類 调味料及香辛料类 豆瓣醬 豆瓣酱,bean paste
調味料及香辛料類,"辣豆瓣醬"," Spicy bean paste",調味料及香辛料類 调味料及香辛料类 辣豆瓣醬 辣豆瓣酱,spicy bean paste sauce
調味料及香辛料類,"紅麴醬"," Red yeast rice paste",調味料及香辛料類 调味料及香辛料类 紅曲醬 红曲酱,red yeast rice paste sauce
調味料及香辛料類,"韭花醬"," Chive flower paste",調味料及香辛料類 调味料及香辛料类 韭花醬 韭花酱,chive flower paste sauce
調味料及香辛料類,"香椿醬"," Toona sinensis paste",調味料及香辛料類 调味料及香辛料类 香椿醬 香椿酱,toona sinensis paste toon sauce
調味料及香辛料類,"麻婆醬"," Mapo sauce",調味料及香辛料類 调味料及香辛料类 麻婆醬 麻婆酱,mapo sauce
調味料及香辛料類,"蝦醬"," Shrimp paste",調味料及香辛料類 调味料及香辛料类 蝦醬 虾酱,shrimp paste
